local_noise,link_noise,repeat,local_coverage,local_validity,link_consistency,global_stability,cgcs
0.1,0.39999999999999997,8,1.0,0.9049479166666666,0.7916666666666666,1.0,0.7164171006944444
0.1,0.39999999999999997,9,1.0,0.896484375,0.7083333333333334,1.0,0.635009765625
0.1,0.39999999999999997,10,1.0,0.9016927083333334,0.875,1.0,0.7889811197916667
0.1,0.39999999999999997,11,1.0,0.8893229166666666,0.625,1.0,0.5558268229166666
0.1,0.39999999999999997,12,1.0,0.8854166666666666,0.7916666666666666,1.0,0.700954861111111
0.1,0.39999999999999997,13,1.0,0.8997395833333334,0.5416666666666666,0.75,0.36551920572916663
0.1,0.39999999999999997,14,1.0,0.8984375,0.625,0.9166666666666666,0.5147298177083333
0.1,0.39999999999999997,15,1.0,0.9088541666666666,0.5833333333333334,1.0,0.5301649305555556
0.1,0.39999999999999997,16,1.0,0.8951822916666666,0.75,1.0,0.67138671875
0.1,0.39999999999999997,17,1.0,0.9069010416666666,0.875,1.0,0.7935384114583333
0.1,0.39999999999999997,18,1.0,0.90625,0.6666666666666666,0.9166666666666666,0.5538194444444444
0.1,0.39999999999999997,19,1.0,0.888671875,0.6666666666666666,0.9166666666666666,0.5430772569444444
0.1,0.39999999999999997,20,1.0,0.9029947916666666,0.6666666666666666,0.9166666666666666,0.5518301504629628
0.1,0.39999999999999997,21,1.0,0.9029947916666666,0.625,0.75,0.42327880859375
0.1,0.39999999999999997,22,1.0,0.8919270833333334,0.6666666666666666,1.0,0.5946180555555556
0.1,0.39999999999999997,23,1.0,0.87890625,0.5416666666666666,0.9166666666666666,0.43640136718749994
0.1,0.39999999999999997,24,1.0,0.884765625,0.7083333333333334,0.9166666666666666,0.5744832356770833
0.1,0.44999999999999996,0,1.0,0.8932291666666666,0.8333333333333334,1.0,0.7443576388888888
0.1,0.44999999999999996,1,1.0,0.9108072916666666,0.625,1.0,0.5692545572916666
0.1,0.44999999999999996,2,1.0,0.91015625,0.6666666666666666,1.0,0.6067708333333333
0.1,0.44999999999999996,3,1.0,0.8919270833333334,0.625,1.0,0.5574544270833334
0.1,0.44999999999999996,4,1.0,0.8958333333333334,0.5833333333333334,0.8333333333333334,0.43547453703703715
0.1,0.44999999999999996,5,1.0,0.9088541666666666,0.875,1.0,0.7952473958333333
0.1,0.44999999999999996,6,1.0,0.8938802083333334,0.6666666666666666,0.9166666666666666,0.5462601273148148
0.1,0.44999999999999996,7,1.0,0.8984375,0.5833333333333334,0.8333333333333334,0.43674045138888895
0.1,0.44999999999999996,8,1.0,0.8860677083333334,0.8333333333333334,1.0,0.7383897569444445
0.1,0.44999999999999996,9,1.0,0.896484375,0.6666666666666666,1.0,0.59765625
0.1,0.44999999999999996,10,1.0,0.9010416666666666,0.4166666666666667,0.8333333333333334,0.3128616898148148
0.1,0.44999999999999996,11,1.0,0.8854166666666666,0.7916666666666666,1.0,0.700954861111111
0.1,0.44999999999999996,12,1.0,0.9029947916666666,0.5833333333333334,0.9166666666666666,0.4828513816550926
0.1,0.44999999999999996,13,1.0,0.888671875,0.6666666666666666,0.9166666666666666,0.5430772569444444
0.1,0.44999999999999996,14,1.0,0.8912760416666666,0.5833333333333334,0.8333333333333334,0.43325918692129634
0.1,0.44999999999999996,15,1.0,0.8951822916666666,0.5833333333333334,1.0,0.522189670138889
0.1,0.44999999999999996,16,1.0,0.90234375,0.5833333333333334,0.8333333333333334,0.4386393229166667
0.1,0.44999999999999996,17,1.0,0.9153645833333334,0.625,0.9166666666666666,0.5244276258680556
0.1,0.44999999999999996,18,1.0,0.8912760416666666,0.5833333333333334,0.9166666666666666,0.47658510561342593
0.1,0.44999999999999996,19,1.0,0.8919270833333334,0.7916666666666666,1.0,0.7061089409722222
0.1,0.44999999999999996,20,1.0,0.8990885416666666,0.7916666666666666,1.0,0.7117784288194444
0.1,0.44999999999999996,21,1.0,0.90234375,0.7083333333333334,1.0,0.63916015625
0.1,0.44999999999999996,22,1.0,0.8984375,0.6666666666666666,0.9166666666666666,0.5490451388888888
0.1,0.44999999999999996,23,1.0,0.9127604166666666,0.6666666666666666,1.0,0.6085069444444444
0.1,0.44999999999999996,24,1.0,0.9036458333333334,0.5833333333333334,1.0,0.5271267361111112
0.1,0.49999999999999994,0,1.0,0.8899739583333334,0.4583333333333333,0.8333333333333334,0.3399206090856482
0.1,0.49999999999999994,1,1.0,0.900390625,0.5,0.9166666666666666,0.4126790364583333
0.1,0.49999999999999994,2,1.0,0.89453125,0.7916666666666666,1.0,0.7081705729166666
0.1,0.49999999999999994,3,1.0,0.90234375,0.7083333333333334,1.0,0.63916015625
0.1,0.49999999999999994,4,1.0,0.91015625,0.6666666666666666,0.9166666666666666,0.5562065972222221
0.1,0.49999999999999994,5,1.0,0.8977864583333334,0.7916666666666666,1.0,0.7107476128472222
0.1,0.49999999999999994,6,1.0,0.89453125,0.375,0.6666666666666666,0.2236328125
0.1,0.49999999999999994,7,1.0,0.90625,0.7083333333333334,1.0,0.6419270833333334
0.1,0.49999999999999994,8,1.0,0.90234375,0.5833333333333334,0.9166666666666666,0.4825032552083333
0.1,0.49999999999999994,9,1.0,0.8997395833333334,0.7083333333333334,1.0,0.6373155381944445
0.1,0.49999999999999994,10,1.0,0.8919270833333334,0.75,1.0,0.6689453125
0.1,0.49999999999999994,11,1.0,0.8958333333333334,0.7916666666666666,1.0,0.7092013888888888
0.1,0.49999999999999994,12,1.0,0.8919270833333334,0.6666666666666666,1.0,0.5946180555555556
0.1,0.49999999999999994,13,1.0,0.9036458333333334,0.7083333333333334,1.0,0.6400824652777778
0.1,0.49999999999999994,14,1.0,0.912109375,0.625,1.0,0.570068359375
0.1,0.49999999999999994,15,1.0,0.896484375,0.625,1.0,0.560302734375
0.1,0.49999999999999994,16,1.0,0.8912760416666666,0.7083333333333334,1.0,0.631320529513889
0.1,0.49999999999999994,17,1.0,0.8977864583333334,0.9166666666666666,1.0,0.8229709201388888
0.1,0.49999999999999994,18,1.0,0.904296875,0.7916666666666666,1.0,0.7159016927083333
0.1,0.49999999999999994,19,1.0,0.8912760416666666,0.6666666666666666,0.9166666666666666,0.5446686921296295
0.1,0.49999999999999994,20,1.0,0.8932291666666666,0.625,1.0,0.5582682291666666
0.1,0.49999999999999994,21,1.0,0.9069010416666666,0.625,0.9166666666666666,0.5195787217881944
0.1,0.49999999999999994,22,1.0,0.9075520833333334,0.5833333333333334,0.9166666666666666,0.48528826678240744
0.1,0.49999999999999994,23,1.0,0.8919270833333334,0.5,0.5,0.22298177083333334
0.1,0.49999999999999994,24,1.0,0.8919270833333334,0.7916666666666666,1.0,0.7061089409722222
0.1,0.5499999999999999,0,1.0,0.9049479166666666,0.5416666666666666,0.9166666666666666,0.4493317780671296
0.1,0.5499999999999999,1,1.0,0.8912760416666666,0.75,1.0,0.66845703125
0.1,0.5499999999999999,2,1.0,0.8893229166666666,0.6666666666666666,1.0,0.5928819444444444
0.1,0.5499999999999999,3,1.0,0.9016927083333334,0.75,1.0,0.67626953125
0.1,0.5499999999999999,4,1.0,0.90625,0.5416666666666666,0.9166666666666666,0.44997829861111105
0.1,0.5499999999999999,5,1.0,0.8880208333333334,0.75,1.0,0.666015625
0.1,0.5499999999999999,6,1.0,0.8899739583333334,0.6666666666666666,1.0,0.5933159722222222
0.1,0.5499999999999999,7,1.0,0.9049479166666666,0.7083333333333334,1.0,0.6410047743055556
0.1,0.5499999999999999,8,1.0,0.8932291666666666,0.7916666666666666,1.0,0.7071397569444444
0.1,0.5499999999999999,9,1.0,0.90625,0.7916666666666666,1.0,0.7174479166666666
0.1,0.5499999999999999,10,1.0,0.90625,0.75,1.0,0.6796875
0.1,0.5499999999999999,11,1.0,0.9075520833333334,0.5416666666666666,0.8333333333333334,0.4096589265046296
0.1,0.5499999999999999,12,1.0,0.896484375,0.7083333333333334,1.0,0.635009765625
0.1,0.5499999999999999,13,1.0,0.9036458333333334,0.7916666666666666,1.0,0.7153862847222222
0.1,0.5499999999999999,14,1.0,0.8951822916666666,0.6666666666666666,0.9166666666666666,0.5470558449074073
0.1,0.5499999999999999,15,1.0,0.8997395833333334,0.75,0.9166666666666666,0.6185709635416666
0.1,0.5499999999999999,16,1.0,0.8951822916666666,0.5833333333333334,0.9166666666666666,0.4786738642939815
0.1,0.5499999999999999,17,1.0,0.8932291666666666,0.875,1.0,0.7815755208333333
0.1,0.5499999999999999,18,1.0,0.9134114583333334,0.6666666666666666,0.9166666666666666,0.5581958912037037
0.1,0.5499999999999999,19,1.0,0.8834635416666666,0.5,1.0,0.4417317708333333
0.1,0.5499999999999999,20,1.0,0.9075520833333334,0.7916666666666666,1.0,0.7184787326388888
0.1,0.5499999999999999,21,1.0,0.8919270833333334,0.7083333333333334,0.5833333333333334,0.3685393156828704
0.1,0.5499999999999999,22,1.0,0.8951822916666666,0.5416666666666666,0.9166666666666666,0.44448287398726843
0.1,0.5499999999999999,23,1.0,0.9010416666666666,0.625,1.0,0.5631510416666666
0.1,0.5499999999999999,24,1.0,0.8880208333333334,0.75,1.0,0.666015625
0.1,0.6,0,1.0,0.8899739583333334,0.5833333333333334,1.0,0.5191514756944445
0.1,0.6,1,1.0,0.8984375,0.7916666666666666,1.0,0.7112630208333333
0.1,0.6,2,1.0,0.9036458333333334,0.5416666666666666,0.8333333333333334,0.40789568865740744
0.1,0.6,3,1.0,0.9029947916666666,0.625,1.0,0.5643717447916666
0.1,0.6,4,1.0,0.9088541666666666,0.7916666666666666,1.0,0.719509548611111
0.1,0.6,5,1.0,0.9016927083333334,0.7083333333333334,1.0,0.6386990017361112
0.1,0.6,6,1.0,0.904296875,0.75,1.0,0.67822265625
0.1,0.6,7,1.0,0.890625,0.6666666666666666,1.0,0.59375
0.1,0.6,8,1.0,0.890625,0.5833333333333334,1.0,0.51953125
0.1,0.6,9,1.0,0.9192708333333334,0.8333333333333334,1.0,0.7660590277777778
0.1,0.6,10,1.0,0.8990885416666666,0.5,1.0,0.4495442708333333
0.1,0.6,11,1.0,0.88671875,0.6666666666666666,1.0,0.5911458333333333
0.1,0.6,12,1.0,0.8958333333333334,0.75,1.0,0.671875
0.1,0.6,13,1.0,0.900390625,0.4166666666666667,0.75,0.2813720703125
0.1,0.6,14,1.0,0.896484375,0.6666666666666666,1.0,0.59765625
0.1,0.6,15,1.0,0.8893229166666666,0.5,0.5,0.22233072916666666
0.1,0.6,16,1.0,0.9029947916666666,0.7083333333333334,1.0,0.639621310763889
0.1,0.6,17,1.0,0.9147135416666666,0.75,1.0,0.68603515625
0.1,0.6,18,1.0,0.9069010416666666,0.5833333333333334,1.0,0.529025607638889
0.1,0.6,19,1.0,0.9114583333333334,0.5833333333333334,0.9166666666666666,0.48737702546296297
0.1,0.6,20,1.0,0.8893229166666666,0.75,1.0,0.6669921875
0.1,0.6,21,1.0,0.8984375,0.7083333333333334,1.0,0.6363932291666667
0.1,0.6,22,1.0,0.900390625,0.6666666666666666,1.0,0.6002604166666666
0.1,0.6,23,1.0,0.8938802083333334,0.6666666666666666,1.0,0.5959201388888888
0.1,0.6,24,1.0,0.9029947916666666,0.625,1.0,0.5643717447916666
0.1,0.6499999999999999,0,1.0,0.8984375,0.75,1.0,0.673828125
0.1,0.6499999999999999,1,1.0,0.90625,0.625,1.0,0.56640625
0.1,0.6499999999999999,2,1.0,0.9055989583333334,0.7083333333333334,1.0,0.6414659288194445
0.1,0.6499999999999999,3,1.0,0.9069010416666666,0.5,1.0,0.4534505208333333
0.1,0.6499999999999999,4,1.0,0.896484375,0.7083333333333334,1.0,0.635009765625
0.1,0.6499999999999999,5,1.0,0.9095052083333334,0.7916666666666666,1.0,0.7200249565972222
0.1,0.6499999999999999,6,1.0,0.8990885416666666,0.4583333333333333,0.5833333333333334,0.24038131148726852
0.1,0.6499999999999999,7,1.0,0.8990885416666666,0.7916666666666666,1.0,0.7117784288194444
0.1,0.6499999999999999,8,1.0,0.892578125,0.6666666666666666,0.8333333333333334,0.49587673611111105
0.1,0.6499999999999999,9,1.0,0.8977864583333334,0.75,1.0,0.67333984375
0.1,0.6499999999999999,10,1.0,0.9075520833333334,0.6666666666666666,0.9166666666666666,0.554615162037037
0.1,0.6499999999999999,11,1.0,0.8990885416666666,0.7083333333333334,1.0,0.6368543836805556
0.1,0.6499999999999999,12,1.0,0.9088541666666666,0.5416666666666666,1.0,0.49229600694444436
0.1,0.6499999999999999,13,1.0,0.9147135416666666,0.5416666666666666,0.6666666666666666,0.33031322337962954
0.1,0.6499999999999999,14,1.0,0.9016927083333334,0.5833333333333334,1.0,0.5259874131944445
0.1,0.6499999999999999,15,1.0,0.8912760416666666,0.6666666666666666,1.0,0.5941840277777777
0.1,0.6499999999999999,16,1.0,0.9108072916666666,0.6666666666666666,1.0,0.607204861111111
0.1,0.6499999999999999,17,1.0,0.884765625,0.625,1.0,0.552978515625
0.1,0.6499999999999999,18,1.0,0.8919270833333334,0.5,1.0,0.4459635416666667
0.1,0.6499999999999999,19,1.0,0.9010416666666666,0.6666666666666666,1.0,0.6006944444444444
0.1,0.6499999999999999,20,1.0,0.8990885416666666,0.7083333333333334,1.0,0.6368543836805556
0.1,0.6499999999999999,21,1.0,0.8854166666666666,0.75,1.0,0.6640625
0.1,0.6499999999999999,22,1.0,0.9147135416666666,0.6666666666666666,1.0,0.6098090277777777
0.1,0.6499999999999999,23,1.0,0.888671875,0.5833333333333334,0.9166666666666666,0.4751925998263889
0.1,0.6499999999999999,24,1.0,0.9075520833333334,0.7916666666666666,1.0,0.7184787326388888
0.1,0.7,0,1.0,0.89453125,0.7083333333333334,1.0,0.6336263020833334
0.1,0.7,1,1.0,0.8997395833333334,0.6666666666666666,1.0,0.5998263888888888
0.1,0.7,2,1.0,0.9029947916666666,0.625,1.0,0.5643717447916666
0.1,0.7,3,1.0,0.9075520833333334,0.5,0.9166666666666666,0.4159613715277778
0.1,0.7,4,1.0,0.904296875,0.7083333333333334,1.0,0.6405436197916667
0.1,0.7,5,1.0,0.9049479166666666,0.7083333333333334,0.9166666666666666,0.5875877097800926
0.1,0.7,6,1.0,0.9016927083333334,0.5,0.8333333333333334,0.3757052951388889
0.1,0.7,7,1.0,0.9029947916666666,0.4166666666666667,0.8333333333333334,0.3135398582175926
0.1,0.7,8,1.0,0.9055989583333334,0.4166666666666667,0.9166666666666666,0.3458884910300926
0.1,0.7,9,1.0,0.9016927083333334,0.5833333333333334,1.0,0.5259874131944445
0.1,0.7,10,1.0,0.9114583333333334,0.7083333333333334,1.0,0.6456163194444445
0.1,0.7,11,1.0,0.8997395833333334,0.5833333333333334,0.9166666666666666,0.4811107494212963
0.1,0.7,12,1.0,0.91796875,0.6666666666666666,1.0,0.6119791666666666
0.1,0.7,13,1.0,0.90234375,0.625,0.9166666666666666,0.5169677734375
0.1,0.7,14,1.0,0.9049479166666666,0.7083333333333334,1.0,0.6410047743055556
0.1,0.7,15,1.0,0.8971354166666666,0.625,0.9166666666666666,0.5139838324652777
0.1,0.7,16,1.0,0.8899739583333334,0.5833333333333334,1.0,0.5191514756944445
0.1,0.7,17,1.0,0.8971354166666666,0.7083333333333334,1.0,0.635470920138889
0.1,0.7,18,1.0,0.8919270833333334,0.6666666666666666,1.0,0.5946180555555556
0.1,0.7,19,1.0,0.8958333333333334,0.625,1.0,0.5598958333333334
0.1,0.7,20,1.0,0.8997395833333334,0.625,1.0,0.5623372395833334
0.1,0.7,21,1.0,0.8971354166666666,0.3333333333333333,0.4166666666666667,0.12460214120370369
0.1,0.7,22,1.0,0.90625,0.625,1.0,0.56640625
0.1,0.7,23,1.0,0.8951822916666666,0.5416666666666666,1.0,0.48489040798611105
0.1,0.7,24,1.0,0.8899739583333334,0.7916666666666666,1.0,0.7045627170138888
